,File ID,English_name,Vocalization_type,Quality,Time,Date,X,Y
2004,180249,Vermillion Trillian,call,A,17:30,5/25/2014,168,149
2005,179669,Vermillion Trillian,"call, song",A,7:15,5/25/2014,180,87
2006,171698,Vermillion Trillian,song,A,7:30,3/30/2014,102,82
2007,167838,Vermillion Trillian,call,A,9:17,2/17/2014,208,156
2008,150395,Vermillion Trillian,call,A,7:30,10/12/2013,186,153
2009,139431,Vermillion Trillian,song,A,6:46,6/20/2013,180,153
2010,139430,Vermillion Trillian,"call, song",A,7:13,6/20/2013,104,81
2011,137538,Vermillion Trillian,song,A,8:27,6/1/2013,136,81
2012,70120,Vermillion Trillian,call,A,9.10am,10/17/2010,74,173
2013,18392,Vermillion Trillian,song,A,11:13,3/9/2008,218,145
2014,18391,Vermillion Trillian,song,A,10:21,3/9/2008,176,147
2015,1374,Vermillion Trillian,song,A,?,6/18/2005,88,112
2016,397347,Vermillion Trillian,call,B,14:00,12/29/2017,128,128
2017,389354,Vermillion Trillian,song,B,10:30,4/14/2016,202,156
2018,373259,Vermillion Trillian,song,B,16:30,4/5/2017,180,154
2019,366477,Vermillion Trillian,song,B,6:43,4/26/2017,142,90
2020,353003,Vermillion Trillian,"call, song",B,7:38,3/22/2016,140,68
2021,350776,Vermillion Trillian,song,B,9:30,1/9/2017,194,148
2022,337448,Vermillion Trillian,call,B,8:02,8/16/2013,180,130
2023,324405,Vermillion Trillian,song,B,9:00,4/15/2013,132,83
2024,309652,Vermillion Trillian,song,B,9:00,3/22/2016,166,76
2025,304862,Vermillion Trillian,call,B,9:00,2/27/2016,158,81
2026,239357,Vermillion Trillian,song,B,2:30,5/1/2015,174,82
2027,229714,Vermillion Trillian,song,B,7:00,4/22/1999,166,156
2028,229713,Vermillion Trillian,song,B,9:00,4/6/2002,156,69
2029,229712,Vermillion Trillian,song,B,11:00,4/12/2003,180,152
2030,217747,Vermillion Trillian,call,B,9:30,1/24/2015,144,98
2031,210872,Vermillion Trillian,call,B,10:46,10/10/2014,148,86
2032,210869,Vermillion Trillian,call,B,9:46,10/8/2014,170,152
2033,210868,Vermillion Trillian,call,B,9:46,10/8/2014,96,83
2034,192277,Vermillion Trillian,call,B,9:00,6/3/2014,148,71
2035,183272,Vermillion Trillian,song,B,7:00,5/14/2014,120,111
2036,173985,Vermillion Trillian,song,B,17:00,3/6/2014,194,175
2037,171662,Vermillion Trillian,song,B,7:20,3/30/2014,174,156
2038,170554,Vermillion Trillian,song,B,7:45,3/21/2014,180,152
2039,169066,Vermillion Trillian,song,B,8:00,3/5/2014,162,87
2040,167835,Vermillion Trillian,call,B,9:17,2/17/2014,160,145
2041,154307,Vermillion Trillian,call,B,7:30,11/4/2013,164,153
2042,150394,Vermillion Trillian,call,B,7:30,10/12/2013,190,158
2043,145784,Vermillion Trillian,call,B,8:52,7/26/2013,178,151
2044,142361,Vermillion Trillian,?,B,16:30,7/11/2013,234,153
2045,141672,Vermillion Trillian,song,B,4:49,6/27/2013,102,87
2046,135101,Vermillion Trillian,song,B,?,4/30/1995,142,67
2047,134674,Vermillion Trillian,song,B,16:00,5/21/2013,164,144
2048,101242,Vermillion Trillian,song,B,7:15am,5/15/2012,122,163
2049,97369,Vermillion Trillian,song,B,10:45,3/25/2012,144,79
2050,97355,Vermillion Trillian,song,B,9:30,3/25/2012,108,164
2051,79976,Vermillion Trillian,song,B,7:46,6/5/2011,136,82
2052,71559,Vermillion Trillian,call,B,9:45am,2/9/2011,178,146
2053,58481,Vermillion Trillian,song,B,10:30am,7/21/2010,162,78
2054,52426,Vermillion Trillian,song,B,8:00am,3/23/2008,166,148
2055,389355,Vermillion Trillian,song,C,10:30,4/14/2016,128,77
2056,364447,Vermillion Trillian,"call, song",C,8:30,4/14/2017,180,174
2057,364446,Vermillion Trillian,"call, song",C,8:30,4/14/2017,194,151
2058,327481,Vermillion Trillian,song,C,19:00,7/14/2016,190,158
2059,325739,Vermillion Trillian,song,C,11:30,7/4/2016,182,160
2060,306353,Vermillion Trillian,song,C,10:00,2/28/2016,154,95
2061,287361,Vermillion Trillian,call,C,13:00,10/22/2015,206,152
2062,287358,Vermillion Trillian,call,C,13:00,10/22/2015,174,149
2063,283267,Vermillion Trillian,call,C,10:30,8/14/2015,192,163
2064,283266,Vermillion Trillian,call,C,10:30,8/14/2015,192,152
2065,283265,Vermillion Trillian,call,C,10:30,8/14/2015,184,160
2066,184520,Vermillion Trillian,song,C,17:00,6/30/2014,122,92
2067,144364,Vermillion Trillian,song,C,12:00,5/15/2011,190,156
2068,141673,Vermillion Trillian,call,C,14:30,1/2/2009,150,64
2069,100032,Vermillion Trillian,call,C,9:21,4/30/2012,202,122
2070,89162,Vermillion Trillian,call,C,7:30am,10/5/2011,150,88
2071,52427,Vermillion Trillian,call,C,8:00am,4/19/2009,176,151
2072,42461,Vermillion Trillian,call,C,9:00,6/4/2009,180,153
2073,17101,Vermillion Trillian,Song,C,?,6/7/2007,166,153
2074,16928,Vermillion Trillian,call,C,?,4/19/2007,100,77
2075,305167,Vermillion Trillian,call,D,16:30,2/28/2016,112,87
2076,305166,Vermillion Trillian,call,D,16:00,2/28/2016,172,144
2077,236287,Vermillion Trillian,song,D,17:10,4/12/2015,144,58
2078,236286,Vermillion Trillian,song,D,17:05,4/12/2015,80,103
2079,153963,Vermillion Trillian,call,D,14:35,11/5/2013,296,158
2080,17169,Vermillion Trillian,Call,D,?,7/18/2007,82,103
